uid,ID,YEAR,ELECYEAR,NAME,RESPONSE,PREFEC,DISTRICT,PRBLOCK,INCUMB,TERM,PARTY,SEX,AGE,RESULT,prim1,prim2,prim3,camp1,camp2,camp3,coal_lib,coal_dem,coal_kmei,coal_com,coal_soc,coal_koku,constitu,ideology,yn_medconst,yn_reps,yn_const,yn_defense,yn_preemp,yn_unsc,yn_nkorea,yn_smgov,yn_pubspend,yn_fiscalpol,yn_female,yn_tax5yrs,yn_frgnvote,yn_frgnwork,yn_privacy,yn_tax10pc,yn_moral,media_hp,media_sns,media_bul,media_tv,ab_asiaus,ab_compet,ab_env,ab_singlemum,ab_trade,fav_masuzoe,fav_ozawa,fav_watanabe,fav_hashimoto
910.42,"1,202",2012,2012,奥村慎太郎,1,42,2.0,66,1,0.0,13,1,58,0,11.0,7.0,99.0,5.0,1.0,99.0,2.0,2.0,2.0,3.0,3.0,2.0,,,5.0,1.0,2.0,3,3,2,3,3,3,99,,2.0,3.0,3.0,3.0,3.0,1.0,99,4.0,99,0.0,3.0,2.0,3.0,3.0,2.0,999.0,999.0,999.0,999.0
1398.42,"1,203",2012,2012,川越孝洋,1,42,2.0,61,3,1.0,2,1,69,0,1.0,5.0,7.0,1.0,4.0,2.0,3.0,4.0,2.0,3.0,2.0,1.0,,,5.0,1.0,5.0,3,5,1,3,5,3,5,,1.0,3.0,3.0,4.0,3.0,99.0,1,0.0,2,0.0,3.0,3.0,2.0,1.0,3.0,999.0,999.0,999.0,999.0
2427.42,"1,204",2012,2012,矢崎勝己,1,42,2.0,66,1,0.0,6,1,63,0,6.0,4.0,7.0,3.0,2.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,,,2.0,5.0,5.0,5,5,5,5,5,2,3,,5.0,1.0,3.0,5.0,5.0,5.0,0,0.0,4,0.0,3.0,4.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0
1889.42,"1,205",2012,2012,森文義,1,42,2.0,66,1,0.0,13,1,63,0,14.0,3.0,7.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,,,1.0,99.0,2.0,2,3,2,4,2,4,4,,2.0,4.0,3.0,99.0,2.0,1.0,0,0.0,0,2.0,4.0,5.0,1.0,4.0,2.0,60.0,90.0,80.0,90.0
2914.42,"1,206",2012,2012,谷川弥一,1,42,3.0,61,3,3.0,1,1,71,1,3.0,1.0,5.0,1.0,4.0,5.0,4.0,3.0,1.0,3.0,3.0,2.0,,,1.0,1.0,1.0,1,3,1,2,1,1,1,,1.0,5.0,1.0,1.0,1.0,1.0,2,0.0,2,0.0,1.0,1.0,1.0,1.0,3.0,20.0,0.0,70.0,60.0
1272.42,"1,207",2012,2012,山田正彦,1,42,3.0,61,3,5.0,14,1,70,0,16.0,15.0,4.0,1.0,5.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,,,4.0,3.0,4.0,2,4,2,3,5,4,2,,5.0,3.0,4.0,3.0,4.0,1.0,2,1.0,4,3.0,5.0,4.0,3.0,2.0,2.0,999.0,999.0,999.0,999.0
2434.42,"1,208",2012,2012,石丸完治,1,42,3.0,66,1,0.0,6,1,63,0,2.0,6.0,7.0,3.0,2.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,,,2.0,5.0,5.0,5,5,5,5,5,2,3,,5.0,1.0,3.0,5.0,5.0,5.0,0,0.0,4,0.0,3.0,4.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0
2466.42,"1,209",2012,2012,石川悟,1,42,4.0,66,1,0.0,6,1,60,0,15.0,1.0,2.0,3.0,2.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,,,2.0,5.0,5.0,5,5,5,5,5,2,3,,5.0,1.0,3.0,5.0,5.0,5.0,0,0.0,5,0.0,4.0,4.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0
552.42,"1,210",2012,2012,北村誠吾,1,42,4.0,61,3,4.0,1,1,65,1,2.0,1.0,7.0,1.0,3.0,2.0,4.0,2.0,1.0,3.0,3.0,2.0,,,2.0,2.0,1.0,1,3,1,3,3,2,2,,1.0,5.0,3.0,2.0,1.0,2.0,2,0.0,3,1.0,2.0,2.0,2.0,3.0,3.0,50.0,20.0,50.0,30.0
1627.42,"1,211",2012,2012,末次精一,1,42,4.0,61,1,0.0,14,1,50,0,2.0,11.0,15.0,1.0,4.0,5.0,3.0,3.0,3.0,2.0,2.0,2.0,,,5.0,1.0,1.0,2,2,1,3,4,2,3,,5.0,3.0,4.0,3.0,1.0,1.0,3,2.0,3,0.0,2.0,4.0,2.0,3.0,4.0,50.0,100.0,70.0,70.0
970.42,"1,212",2012,2012,宮島大典,1,42,4.0,61,3,2.0,2,1,49,0,6.0,16.0,15.0,4.0,3.0,1.0,3.0,4.0,2.0,3.0,2.0,1.0,,,3.0,2.0,2.0,2,3,1,3,4,3,2,,2.0,4.0,2.0,4.0,3.0,2.0,3,2.0,4,1.0,2.0,3.0,3.0,3.0,2.0,60.0,45.0,55.0,55.0
1601.43,"1,213",2012,2012,木原稔,1,43,1.0,61,2,1.0,1,1,43,1,12.0,1.0,3.0,1.0,4.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,,,3.0,3.0,1.0,1,3,1,3,3,1,1,,3.0,5.0,3.0,1.0,3.0,1.0,5,4.0,5,5.0,1.0,3.0,3.0,1.0,3.0,75.0,25.0,50.0,50.0
1773.43,"1,214",2012,2012,松野頼久,1,43,1.0,61,3,4.0,15,1,52,2,10.0,16.0,11.0,5.0,1.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,,,2.0,1.0,1.0,1,2,1,2,2,3,4,,3.0,5.0,4.0,2.0,4.0,1.0,3,0.0,2,5.0,2.0,3.0,3.0,3.0,3.0,50.0,50.0,90.0,100.0
1284.43,"1,215",2012,2012,山部洋史,1,43,1.0,66,1,0.0,6,1,46,0,16.0,7.0,15.0,99.0,99.0,99.0,3.0,3.0,3.0,4.0,3.0,3.0,,,2.0,5.0,5.0,5,5,5,5,5,2,5,,5.0,1.0,3.0,5.0,5.0,5.0,4,2.0,5,0.0,5.0,5.0,2.0,3.0,1.0,999.0,999.0,999.0,999.0
2058.43,"1,216",2012,2012,池崎一郎,1,43,1.0,61,1,0.0,2,1,60,0,5.0,6.0,2.0,5.0,4.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,,,2.0,2.0,2.0,3,4,1,4,4,3,3,,2.0,4.0,3.0,2.0,4.0,2.0,0,0.0,0,0.0,3.0,4.0,2.0,4.0,3.0,50.0,40.0,40.0,40.0
455.43,"1,217",2012,2012,倉田千代喜,0,43,1.0,66,1,0.0,13,1,62,0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,,,99.0,99.0,99.0,99,99,99,99,99,99,99,,99.0,99.0,99.0,99.0,99.0,99.0,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,999.0,999.0,999.0,999.0
3051.43,"1,218",2012,2012,野田毅,1,43,2.0,61,3,13.0,1,1,71,1,2.0,4.0,6.0,1.0,2.0,3.0,4.0,3.0,1.0,3.0,3.0,3.0,,,2.0,1.0,1.0,1,2,1,4,4,2,1,,1.0,4.0,2.0,2.0,1.0,1.0,1,0.0,4,4.0,2.0,3.0,3.0,1.0,4.0,25.0,25.0,50.0,25.0
2556.43,"1,219",2012,2012,福嶋健一郎,1,43,2.0,61,3,1.0,14,1,46,0,15.0,2.0,1.0,1.0,4.0,5.0,3.0,3.0,3.0,3.0,2.0,3.0,,,5.0,2.0,3.0,2,4,1,2,4,3,2,,5.0,5.0,3.0,2.0,3.0,2.0,3,4.0,5,5.0,3.0,4.0,3.0,3.0,2.0,50.0,100.0,50.0,20.0
1639.43,"1,220",2012,2012,本田顕子,1,43,2.0,61,1,0.0,16,2,41,0,10.0,3.0,5.0,3.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,,,5.0,1.0,1.0,1,1,1,2,1,2,1,,5.0,5.0,4.0,1.0,5.0,1.0,4,3.0,4,0.0,1.0,4.0,1.0,2.0,5.0,50.0,15.0,100.0,50.0
1714.43,"1,221",2012,2012,松山邦夫,1,43,2.0,66,1,0.0,6,1,59,0,16.0,15.0,4.0,99.0,99.0,99.0,99.0,99.0,99.0,4.0,99.0,99.0,,,5.0,5.0,5.0,5,5,5,5,5,1,3,,5.0,1.0,3.0,5.0,5.0,5.0,0,2.0,99,0.0,5.0,1.0,2.0,4.0,1.0,999.0,999.0,999.0,999.0
2160.43,"1,222",2012,2012,浜田大造,1,43,2.0,61,1,0.0,2,1,42,0,3.0,7.0,6.0,2.0,1.0,5.0,3.0,4.0,3.0,3.0,2.0,2.0,,,2.0,1.0,5.0,2,3,2,4,4,2,2,,1.0,2.0,5.0,2.0,3.0,1.0,5,1.0,4,3.0,2.0,4.0,3.0,2.0,4.0,25.0,75.0,0.0,0.0
740.43,"1,223",2012,2012,坂本哲志,1,43,3.0,61,3,3.0,1,1,62,1,3.0,4.0,5.0,1.0,3.0,5.0,4.0,2.0,1.0,3.0,3.0,3.0,,,2.0,1.0,1.0,2,2,2,2,3,2,2,,1.0,4.0,4.0,2.0,2.0,1.0,5,0.0,4,0.0,4.0,2.0,2.0,2.0,2.0,40.0,25.0,30.0,50.0
1691.43,"1,224",2012,2012,東奈津子,1,43,3.0,66,1,0.0,6,2,43,0,16.0,5.0,4.0,99.0,99.0,99.0,3.0,3.0,3.0,4.0,3.0,3.0,,,2.0,5.0,5.0,5,5,5,5,5,2,5,,5.0,1.0,3.0,5.0,5.0,5.0,0,0.0,4,0.0,5.0,5.0,2.0,4.0,1.0,999.0,999.0,999.0,999.0
1637.43,"1,225",2012,2012,本田浩一,1,43,3.0,61,1,0.0,15,1,45,0,10.0,11.0,15.0,1.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,3.0,2.0,1.0,2,3,1,3,3,3,4,,2.0,5.0,3.0,5.0,2.0,2.0,4,2.0,4,5.0,2.0,3.0,3.0,3.0,4.0,25.0,25.0,50.0,100.0
1892.43,"1,226",2012,2012,森本康仁,1,43,3.0,61,1,0.0,2,1,34,0,5.0,7.0,15.0,2.0,1.0,3.0,3.0,4.0,3.0,3.0,2.0,1.0,,,3.0,3.0,3.0,2,4,2,3,4,4,3,,1.0,3.0,3.0,4.0,4.0,2.0,0,1.0,0,0.0,2.0,4.0,2.0,5.0,2.0,51.0,49.0,51.0,49.0
708.43,"1,227",2012,2012,園田博之,1,43,4.0,61,3,8.0,15,1,70,1,4.0,11.0,14.0,1.0,3.0,99.0,1.0,3.0,1.0,3.0,3.0,3.0,,,1.0,1.0,1.0,2,4,1,3,4,2,1,,1.0,5.0,5.0,2.0,1.0,2.0,1,0.0,1,5.0,1.0,2.0,2.0,2.0,2.0,25.0,25.0,25.0,100.0
2764.43,"1,228",2012,2012,蓑田庸子,1,43,4.0,66,1,0.0,6,2,61,0,5.0,12.0,15.0,99.0,99.0,99.0,3.0,3.0,3.0,4.0,3.0,3.0,,,2.0,5.0,5.0,5,5,5,5,5,2,5,,5.0,1.0,3.0,5.0,5.0,5.0,0,0.0,4,0.0,5.0,5.0,2.0,4.0,1.0,999.0,999.0,999.0,999.0
2418.43,"1,229",2012,2012,矢上雅義,1,43,4.0,66,2,2.0,13,1,52,0,7.0,4.0,3.0,1.0,5.0,3.0,99.0,99.0,99.0,99.0,99.0,99.0,,,1.0,1.0,4.0,3,99,1,3,5,1,1,,3.0,5.0,5.0,5.0,5.0,1.0,0,0.0,1,1.0,2.0,5.0,2.0,3.0,1.0,999.0,999.0,999.0,999.0
3068.43,"1,230",2012,2012,金子恭之,1,43,5.0,61,3,4.0,1,1,51,1,16.0,13.0,4.0,1.0,3.0,2.0,4.0,2.0,1.0,3.0,3.0,3.0,,,2.0,1.0,1.0,1,3,1,3,4,1,1,,1.0,5.0,3.0,2.0,3.0,1.0,5,3.0,2,2.0,1.0,3.0,3.0,1.0,2.0,30.0,20.0,20.0,20.0
125.43,"1,231",2012,2012,中島隆利,1,43,5.0,61,3,1.0,8,1,69,0,7.0,2.0,6.0,1.0,5.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,,,3.0,3.0,5.0,5,5,3,5,5,2,2,,5.0,1.0,3.0,5.0,4.0,3.0,4,2.0,4,1.0,4.0,5.0,2.0,4.0,2.0,999.0,999.0,999.0,999.0
1971.43,"1,232",2012,2012,橋田芳昭,1,43,5.0,66,1,0.0,6,1,57,0,15.0,12.0,6.0,1.0,5.0,4.0,99.0,99.0,99.0,4.0,99.0,99.0,,,1.0,3.0,5.0,5,5,5,5,5,2,5,,5.0,1.0,3.0,5.0,5.0,3.0,0,0.0,4,0.0,5.0,5.0,1.0,5.0,1.0,999.0,999.0,999.0,0.0
2596.44,"1,233",2012,2012,穴見陽一,1,44,1.0,61,1,0.0,1,1,43,1,7.0,3.0,10.0,1.0,4.0,3.0,4.0,3.0,1.0,3.0,3.0,2.0,,,1.0,3.0,1.0,1,3,1,2,3,1,1,,2.0,5.0,4.0,2.0,2.0,1.0,2,2.0,4,3.0,2.0,2.0,1.0,2.0,1.0,60.0,50.0,60.0,60.0
672.44,"1,234",2012,2012,吉良州司,1,44,1.0,61,3,3.0,2,1,54,0,1.0,3.0,15.0,5.0,1.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,,,3.0,1.0,1.0,1,2,4,2,3,3,4,,1.0,3.0,3.0,2.0,2.0,1.0,3,1.0,5,4.0,2.0,3.0,3.0,2.0,4.0,999.0,999.0,999.0,999.0
1254.44,"1,235",2012,2012,山本茂,1,44,1.0,66,1,0.0,6,1,61,0,16.0,15.0,7.0,3.0,1.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,,,2.0,5.0,5.0,5,5,3,5,5,3,2,,5.0,1.0,3.0,5.0,5.0,3.0,0,2.0,5,0.0,5.0,5.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0
1837.44,"1,236",2012,2012,桑原宏史,1,44,1.0,61,1,0.0,15,1,42,0,10.0,2.0,12.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,,4.0,1.0,1.0,4,3,1,4,1,5,5,,5.0,4.0,1.0,4.0,4.0,4.0,0,0.0,0,0.0,1.0,1.0,2.0,5.0,5.0,50.0,25.0,75.0,100.0
1066.44,"1,237",2012,2012,小手川裕市,0,44,1.0,61,1,0.0,14,1,45,0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,,,99.0,99.0,99.0,99,99,99,99,99,99,99,,99.0,99.0,99.0,99.0,99.0,99.0,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,999.0,999.0,999.0,999.0
1798.44,"1,238",2012,2012,染矢誠治,0,44,1.0,66,1,0.0,13,1,48,0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,,,99.0,99.0,99.0,99,99,99,99,99,99,99,,99.0,99.0,99.0,99.0,99.0,99.0,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,999.0,999.0,999.0,999.0
2832.44,"1,239",2012,2012,衛藤征士郎,1,44,2.0,61,3,9.0,1,1,71,1,2.0,6.0,4.0,1.0,2.0,3.0,4.0,99.0,1.0,99.0,99.0,99.0,,,1.0,1.0,1.0,1,3,1,3,3,1,1,,1.0,5.0,3.0,3.0,2.0,1.0,1,2.0,4,1.0,1.0,3.0,2.0,1.0,2.0,999.0,999.0,100.0,999.0
1172.44,"1,240",2012,2012,山下魁,1,44,2.0,66,1,0.0,6,1,35,0,7.0,15.0,4.0,3.0,1.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,,,2.0,5.0,5.0,5,5,3,5,5,3,2,,5.0,1.0,3.0,5.0,5.0,3.0,0,2.0,5,1.0,5.0,5.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0
627.44,"1,241",2012,2012,吉川元,1,44,2.0,61,1,0.0,8,1,46,2,15.0,4.0,7.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,,,2.0,3.0,5.0,5,5,5,5,5,3,2,,5.0,1.0,3.0,5.0,5.0,3.0,99,0.0,0,0.0,4.0,5.0,2.0,5.0,2.0,50.0,60.0,30.0,10.0
2607.44,"1,242",2012,2012,竹内紀彦,0,44,2.0,61,1,0.0,15,1,43,0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,,,99.0,99.0,99.0,99,99,99,99,99,99,99,,99.0,99.0,99.0,99.0,99.0,99.0,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,999.0,999.0,999.0,999.0
1322.44,"1,243",2012,2012,岩屋毅,1,44,3.0,61,3,5.0,1,1,55,1,7.0,1.0,15.0,1.0,3.0,5.0,4.0,2.0,1.0,3.0,3.0,2.0,,,5.0,1.0,2.0,1,2,2,4,4,3,2,,1.0,5.0,2.0,3.0,3.0,2.0,3,4.0,4,2.0,3.0,2.0,2.0,2.0,4.0,40.0,40.0,30.0,30.0
824.44,"1,244",2012,2012,大塚光義,1,44,3.0,66,1,0.0,6,1,57,0,7.0,6.0,15.0,1.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,,,2.0,5.0,5.0,5,5,2,5,5,2,2,,5.0,1.0,1.0,5.0,5.0,5.0,0,0.0,4,0.0,5.0,3.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0
2540.44,"1,245",2012,2012,神雅敏,1,44,3.0,61,1,0.0,16,1,36,0,2.0,15.0,10.0,5.0,2.0,3.0,99.0,99.0,99.0,99.0,99.0,99.0,,,5.0,1.0,1.0,1,1,1,3,4,5,1,,5.0,5.0,1.0,3.0,3.0,2.0,4,2.0,4,2.0,2.0,2.0,3.0,3.0,5.0,50.0,0.0,100.0,80.0
1939.44,"1,246",2012,2012,横光克彦,1,44,3.0,61,3,6.0,2,1,69,0,9.0,5.0,13.0,1.0,2.0,3.0,99.0,4.0,99.0,99.0,99.0,99.0,,,2.0,1.0,5.0,5,5,1,3,4,3,4,,1.0,1.0,1.0,3.0,2.0,2.0,3,0.0,4,1.0,3.0,3.0,3.0,5.0,3.0,25.0,0.0,25.0,0.0
1385.45,"1,247",2012,2012,川村秀三郎,1,45,1.0,61,3,1.0,2,1,63,0,7.0,4.0,14.0,1.0,5.0,2.0,2.0,4.0,2.0,3.0,3.0,1.0,,,2.0,1.0,1.0,2,4,1,3,5,2,2,,1.0,4.0,4.0,4.0,2.0,2.0,5,2.0,5,1.0,4.0,4.0,3.0,2.0,2.0,50.0,40.0,30.0,30.0
1980.45,"1,248",2012,2012,武井俊輔,1,45,1.0,61,1,0.0,1,1,37,1,7.0,4.0,1.0,1.0,3.0,5.0,4.0,3.0,1.0,3.0,3.0,3.0,,,5.0,3.0,1.0,1,3,1,3,3,2,2,,1.0,5.0,3.0,2.0,2.0,2.0,4,4.0,4,5.0,2.0,3.0,3.0,4.0,2.0,5.0,0.0,50.0,25.0
113.45,"1,249",2012,2012,中山成彬,1,45,1.0,61,2,6.0,15,1,69,2,16.0,13.0,5.0,1.0,5.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,,,1.0,1.0,1.0,1,1,1,1,3,1,1,,3.0,5.0,5.0,1.0,3.0,1.0,4,2.0,4,5.0,1.0,1.0,3.0,1.0,1.0,20.0,0.0,20.0,100.0
798.45,"1,250",2012,2012,外山斎,1,45,1.0,61,1,0.0,14,1,36,0,1.0,16.0,15.0,1.0,5.0,99.0,3.0,3.0,99.0,3.0,2.0,2.0,,,4.0,4.0,1.0,1,1,1,2,4,2,1,,5.0,5.0,2.0,3.0,3.0,1.0,4,4.0,4,1.0,3.0,3.0,3.0,3.0,2.0,50.0,100.0,50.0,50.0
1752.45,"1,251",2012,2012,松村秀利,1,45,1.0,61,1,0.0,8,1,56,0,13.0,6.0,7.0,1.0,3.0,4.0,3.0,99.0,99.0,3.0,4.0,3.0,,,1.0,4.0,5.0,5,5,1,5,5,99,2,,5.0,5.0,4.0,5.0,5.0,3.0,0,0.0,5,1.0,5.0,5.0,2.0,5.0,2.0,25.0,25.0,0.0,0.0
1747.45,"1,252",2012,2012,松本隆,1,45,1.0,66,1,0.0,6,1,51,0,16.0,15.0,16.0,1.0,2.0,5.0,99.0,99.0,99.0,4.0,99.0,99.0,,,1.0,5.0,5.0,5,5,5,5,5,2,5,,5.0,1.0,4.0,5.0,5.0,5.0,4,0.0,1,1.0,5.0,5.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0
2052.45,"1,253",2012,2012,江藤拓,1,45,2.0,61,3,3.0,1,1,52,1,16.0,6.0,5.0,3.0,5.0,1.0,4.0,3.0,1.0,99.0,99.0,99.0,,,1.0,3.0,1.0,1,2,1,2,4,1,1,,1.0,5.0,4.0,3.0,3.0,1.0,4,2.0,2,2.0,3.0,3.0,3.0,2.0,2.0,999.0,999.0,999.0,999.0
2990.45,"1,254",2012,2012,道休誠一郎,1,45,2.0,61,3,1.0,2,1,59,0,4.0,3.0,2.0,1.0,2.0,5.0,3.0,4.0,3.0,3.0,2.0,2.0,,,5.0,5.0,5.0,3,2,3,4,5,5,2,,3.0,3.0,2.0,4.0,3.0,3.0,4,2.0,4,3.0,4.0,5.0,3.0,5.0,3.0,50.0,50.0,45.0,50.0
666.45,"1,255",2012,2012,吉田貴行,1,45,2.0,66,1,0.0,6,1,57,0,16.0,13.0,1.0,1.0,2.0,5.0,99.0,99.0,99.0,4.0,99.0,99.0,,,1.0,5.0,5.0,5,5,5,5,5,2,5,,5.0,1.0,4.0,5.0,5.0,5.0,0,0.0,1,0.0,5.0,5.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0
596.45,"1,256",2012,2012,古川禎久,1,45,3.0,61,3,3.0,1,1,47,1,2.0,13.0,1.0,1.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,,,1.0,1.0,1.0,1,1,1,2,4,1,1,,1.0,5.0,5.0,3.0,4.0,1.0,1,0.0,2,1.0,2.0,3.0,2.0,2.0,2.0,999.0,999.0,999.0,999.0
1687.45,"1,257",2012,2012,来住一人,1,45,3.0,66,1,0.0,6,1,67,0,6.0,4.0,15.0,1.0,2.0,3.0,99.0,99.0,99.0,4.0,99.0,99.0,,,2.0,5.0,5.0,5,5,5,5,5,3,3,,5.0,1.0,3.0,5.0,5.0,99.0,0,0.0,1,0.0,5.0,5.0,3.0,4.0,1.0,10.0,10.0,5.0,5.0
1371.46,"1,258",2012,2012,川内博史,1,46,1.0,61,3,5.0,2,1,51,0,15.0,6.0,7.0,5.0,1.0,2.0,3.0,4.0,2.0,3.0,1.0,1.0,,,5.0,2.0,5.0,5,5,1,5,5,1,2,,5.0,2.0,3.0,3.0,99.0,99.0,3,2.0,2,5.0,5.0,5.0,1.0,3.0,2.0,999.0,999.0,999.0,999.0
451.46,"1,259",2012,2012,保岡興治,1,46,1.0,66,2,11.0,1,1,73,1,16.0,1.0,12.0,3.0,5.0,1.0,4.0,2.0,1.0,3.0,3.0,2.0,,,5.0,1.0,1.0,1,1,1,2,3,1,1,,2.0,5.0,2.0,2.0,2.0,1.0,5,2.0,5,1.0,2.0,3.0,3.0,2.0,3.0,70.0,50.0,60.0,60.0
1205.46,"1,260",2012,2012,山口広延,1,46,1.0,66,1,0.0,6,1,37,0,2.0,15.0,4.0,3.0,2.0,1.0,99.0,99.0,99.0,4.0,99.0,99.0,,,2.0,5.0,5.0,5,5,3,5,5,3,5,,5.0,1.0,3.0,5.0,5.0,3.0,4,2.0,4,1.0,4.0,4.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0
1180.46,"1,261",2012,2012,山之内毅,1,46,1.0,61,1,0.0,15,1,31,2,11.0,16.0,2.0,5.0,1.0,99.0,2.0,3.0,2.0,3.0,3.0,3.0,,,2.0,1.0,2.0,2,3,2,3,2,3,3,,2.0,4.0,3.0,3.0,2.0,1.0,99,99.0,99,99.0,3.0,2.0,99.0,3.0,4.0,999.0,60.0,80.0,90.0
2203.46,"1,262",2012,2012,渡辺信一郎,1,46,1.0,61,1,0.0,14,1,55,0,16.0,15.0,5.0,3.0,2.0,4.0,99.0,99.0,99.0,99.0,99.0,99.0,,,99.0,99.0,99.0,99,99,99,99,3,4,3,,5.0,99.0,99.0,99.0,5.0,2.0,4,2.0,1,5.0,2.0,3.0,2.0,4.0,2.0,50.0,75.0,60.0,0.0
1504.46,"1,263",2012,2012,打越明司,1,46,2.0,61,3,1.0,2,1,54,0,6.0,7.0,16.0,1.0,5.0,4.0,99.0,99.0,99.0,99.0,99.0,99.0,,,1.0,2.0,2.0,3,5,1,2,3,2,2,,1.0,3.0,2.0,4.0,3.0,2.0,4,99.0,5,4.0,5.0,3.0,3.0,2.0,5.0,999.0,999.0,999.0,999.0
1482.46,"1,264",2012,2012,徳田毅,1,46,2.0,61,3,2.0,1,1,41,1,13.0,16.0,3.0,3.0,2.0,1.0,4.0,3.0,1.0,3.0,3.0,3.0,,,1.0,2.0,1.0,1,3,1,2,5,1,2,,2.0,5.0,4.0,3.0,3.0,1.0,4,0.0,5,2.0,2.0,4.0,1.0,3.0,2.0,50.0,0.0,30.0,50.0
27.46,"1,265",2012,2012,三島照,1,46,2.0,66,1,0.0,6,1,70,0,6.0,2.0,5.0,3.0,2.0,1.0,99.0,99.0,99.0,4.0,99.0,99.0,,,3.0,5.0,5.0,5,5,3,5,5,2,5,,5.0,1.0,3.0,5.0,5.0,3.0,0,0.0,4,0.0,4.0,4.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0
808.46,"1,266",2012,2012,大倉野由美子,1,46,3.0,66,1,0.0,6,2,62,0,2.0,15.0,4.0,3.0,2.0,1.0,99.0,99.0,99.0,4.0,99.0,99.0,,,2.0,5.0,5.0,5,5,5,5,5,5,5,,5.0,1.0,3.0,5.0,5.0,3.0,0,1.0,4,0.0,4.0,4.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0
3054.46,"1,267",2012,2012,野間健,1,46,3.0,66,1,0.0,18,1,54,1,7.0,13.0,14.0,1.0,5.0,4.0,2.0,1.0,2.0,3.0,2.0,4.0,,,1.0,1.0,2.0,2,3,4,4,4,1,1,,2.0,4.0,4.0,3.0,3.0,2.0,1,2.0,4,5.0,4.0,4.0,2.0,2.0,2.0,25.0,65.0,25.0,25.0
1759.46,"1,268",2012,2012,松沢力,1,46,3.0,66,1,0.0,12,1,30,0,15.0,2.0,1.0,1.0,5.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,,,2.0,1.0,1.0,1,1,1,1,3,2,1,,5.0,5.0,1.0,5.0,5.0,1.0,0,1.0,4,3.0,3.0,1.0,3.0,1.0,5.0,50.0,25.0,75.0,50.0
1000.46,"1,269",2012,2012,宮路和明,1,46,3.0,61,3,7.0,1,1,72,2,2.0,1.0,3.0,1.0,3.0,5.0,4.0,3.0,1.0,3.0,3.0,3.0,,,1.0,1.0,1.0,1,2,4,99,2,2,2,,1.0,5.0,4.0,2.0,2.0,1.0,1,0.0,4,3.0,2.0,2.0,2.0,2.0,2.0,20.0,25.0,4.0,60.0
2567.46,"1,270",2012,2012,福留大士,1,46,3.0,61,1,0.0,15,1,36,0,3.0,7.0,10.0,4.0,5.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,,,3.0,1.0,2.0,2,3,1,3,3,3,5,,5.0,5.0,2.0,3.0,3.0,1.0,0,0.0,0,0.0,3.0,3.0,3.0,5.0,5.0,50.0,25.0,90.0,100.0
